PostalCode,FSA,Latitude,Longitude,Place Name,FSA1,FSA-Province,AreaType
M1B0A1,M1B,43.686504,-79.279742,Scarborough,M,35,Urban
M1B0A2,M1B,43.816416,-79.2273,Scarborough,M,35,Urban
M1B0B2,M1B,43.8066863,-79.1943534,Scarborough,M,35,Urban
M1B1A1,M1B,43.79772376,-79.22718654,Scarborough,M,35,Urban
M1B1A2,M1B,43.798343,-79.2274645,Scarborough,M,35,Urban
M1B1A3,M1B,43.798252,-79.2261115,Scarborough,M,35,Urban
M1B1A4,M1B,43.79809,-79.226693,Scarborough,M,35,Urban
M1B1A5,M1B,43.798496,-79.224344,Scarborough,M,35,Urban
M1B1A6,M1B,43.798247,-79.224491,Scarborough,M,35,Urban
M1B1A7,M1B,43.798649,-79.224549,Scarborough,M,35,Urban
M1B1A8,M1B,43.800861,-79.226056,Scarborough,M,35,Urban
M1B1A9,M1B,43.800845,-79.22603,Scarborough,M,35,Urban
M1B1B1,M1B,43.79968,-79.224069,Scarborough,M,35,Urban
M1B1B2,M1B,43.799644,-79.221171,Scarborough,M,35,Urban
M1B1B3,M1B,43.799622,-79.221277,Scarborough,M,35,Urban
M1B1B4,M1B,43.800004,-79.220468,Scarborough,M,35,Urban
M1B1B5,M1B,43.801467,-79.220369,Scarborough,M,35,Urban
M1B1B6,M1B,43.802367,-79.21921,Scarborough,M,35,Urban
M1B1B7,M1B,43.800404,-79.224994,Scarborough,M,35,Urban
M1B1B8,M1B,43.80123,-79.2244095,Scarborough,M,35,Urban
M1B1B9,M1B,43.802285,-79.223936,Scarborough,M,35,Urban
M1B1C1,M1B,43.800167,-79.223633,Scarborough,M,35,Urban
M1B1C2,M1B,43.800255,-79.223775,Scarborough,M,35,Urban
M1B1C3,M1B,43.799285,-79.222454,Scarborough,M,35,Urban
M1B1C4,M1B,43.7990665,-79.2223925,Scarborough,M,35,Urban
M1B1C5,M1B,43.799757,-79.220469,Scarborough,M,35,Urban
M1B1C6,M1B,43.799673,-79.220396,Scarborough,M,35,Urban
M1B1C7,M1B,43.801294,-79.220195,Scarborough,M,35,Urban
M1B1C8,M1B,43.802502,-79.21942,Scarborough,M,35,Urban
M1B1C9,M1B,43.803349,-79.219846,Scarborough,M,35,Urban
M1B1E1,M1B,43.803634,-79.220216,Scarborough,M,35,Urban
M1B1E2,M1B,43.803166,-79.219459,Scarborough,M,35,Urban
M1B1E3,M1B,43.8035605,-79.2194875,Scarborough,M,35,Urban
M1B1E4,M1B,43.802772,-79.220502,Scarborough,M,35,Urban
M1B1E5,M1B,43.799704,-79.22411,Scarborough,M,35,Urban
M1B1E6,M1B,43.799698,-79.221483,Scarborough,M,35,Urban
M1B1E7,M1B,43.799766,-79.221508,Scarborough,M,35,Urban
M1B1E8,M1B,43.808028,-79.164145,Scarborough,M,35,Urban
M1B1E9,M1B,43.805667,-79.160072,Scarborough,M,35,Urban
M1B1G1,M1B,43.805973,-79.160573,Scarborough,M,35,Urban
M1B1G2,M1B,43.8027615,-79.1545715,Scarborough,M,35,Urban
M1B1G3,M1B,43.800854,-79.150386,Scarborough,M,35,Urban
M1B1G4,M1B,43.805551,-79.161418,Scarborough,M,35,Urban
M1B1G5,M1B,43.804097,-79.1607785,Scarborough,M,35,Urban
M1B1G6,M1B,43.800117,-79.150629,Scarborough,M,35,Urban
M1B1G7,M1B,43.807977,-79.157525,Toronto,M,35,Urban
M1B1G8,M1B,43.798128,-79.147361,Scarborough,M,35,Urban
M1B1G9,M1B,43.797407,-79.148562,Scarborough,M,35,Urban
M1B1H1,M1B,43.805471,-79.158341,Scarborough,M,35,Urban
M1B1H2,M1B,43.804741,-79.158141,Scarborough,M,35,Urban
M1B1H3,M1B,43.7972935,-79.2278415,Scarborough,M,35,Urban
M1B1H4,M1B,43.803826,-79.1576,Scarborough,M,35,Urban
M1B1H5,M1B,43.795013,-79.224274,Scarborough,M,35,Urban
M1B1H6,M1B,43.7954465,-79.2215865,Scarborough,M,35,Urban
M1B1H7,M1B,43.795883,-79.223592,Scarborough,M,35,Urban
M1B1H8,M1B,43.793798,-79.229235,Scarborough,M,35,Urban
M1B1H9,M1B,43.7939815,-79.2286485,Scarborough,M,35,Urban
M1B1J1,M1B,43.793792,-79.228842,Scarborough,M,35,Urban
M1B1J2,M1B,43.79464719,-79.22374469,Scarborough,M,35,Urban
M1B1J3,M1B,43.79576778,-79.22367358,Scarborough,M,35,Urban
M1B1J4,M1B,43.795927,-79.219835,Scarborough,M,35,Urban
M1B1J5,M1B,43.795442,-79.219563,Scarborough,M,35,Urban
M1B1J6,M1B,43.795441,-79.219565,Scarborough,M,35,Urban
M1B1J7,M1B,43.794726,-79.225208,Scarborough,M,35,Urban
M1B1J8,M1B,43.79523429,-79.22415089,Scarborough,M,35,Urban
M1B1J9,M1B,43.794682,-79.225811,Scarborough,M,35,Urban
M1B1K0,M1B,43.792107,-79.225466,Agincourt,M,35,Urban
M1B1K1,M1B,43.79516943,-79.22643322,Scarborough,M,35,Urban
M1B1K2,M1B,43.80386452,-79.22048656,Scarborough,M,35,Urban
M1B1K3,M1B,43.802049,-79.223764,Scarborough,M,35,Urban
M1B1K4,M1B,43.803012,-79.224115,Scarborough,M,35,Urban
M1B1K5,M1B,43.80442956,-79.22072405,Scarborough,M,35,Urban
M1B1K6,M1B,43.801471,-79.216887,Scarborough,M,35,Urban
M1B1K7,M1B,43.80173,-79.216526,Scarborough,M,35,Urban
M1B1K8,M1B,43.801076,-79.215232,Scarborough,M,35,Urban
M1B1K9,M1B,43.801088,-79.215243,Scarborough,M,35,Urban
M1B1L1,M1B,43.80060615,-79.21466306,Scarborough,M,35,Urban
M1B1L2,M1B,43.8005,-79.213724,Scarborough,M,35,Urban
M1B1L3,M1B,43.800285,-79.21388,Scarborough,M,35,Urban
M1B1L4,M1B,43.79969012,-79.21358917,Scarborough,M,35,Urban
M1B1L5,M1B,43.80023306,-79.21504236,Scarborough,M,35,Urban
M1B1L6,M1B,43.800407,-79.214923,Scarborough,M,35,Urban
M1B1L7,M1B,43.801676,-79.215956,Scarborough,M,35,Urban
M1B1L8,M1B,43.802489,-79.2140135,Scarborough,M,35,Urban
M1B1L9,M1B,43.801701,-79.214655,Scarborough,M,35,Urban
M1B1M1,M1B,43.801271,-79.215242,Scarborough,M,35,Urban
M1B1M2,M1B,43.80193,-79.217316,Scarborough,M,35,Urban
M1B1M3,M1B,43.8018675,-79.2170635,Scarborough,M,35,Urban
M1B1M4,M1B,43.80365515,-79.2123042,Scarborough,M,35,Urban
M1B1M5,M1B,43.79203869,-79.23007426,Scarborough,M,35,Urban
M1B1M6,M1B,43.791894,-79.231989,Scarborough,M,35,Urban
M1B1M7,M1B,43.79191481,-79.23235083,Scarborough,M,35,Urban
M1B1M8,M1B,43.793134,-79.225182,Scarborough,M,35,Urban
M1B1M9,M1B,43.80576,-79.2114255,Scarborough,M,35,Urban
M1B1N1,M1B,43.794781,-79.225463,Scarborough,M,35,Urban
M1B1N2,M1B,43.793274,-79.229328,Scarborough,M,35,Urban
M1B1N3,M1B,43.801418,-79.2104385,Scarborough,M,35,Urban
M1B1N4,M1B,43.801117,-79.210678,Scarborough,M,35,Urban
M1B1N5,M1B,43.802407,-79.210406,Scarborough,M,35,Urban
M1B1N6,M1B,43.803142,-79.209857,Scarborough,M,35,Urban
M1B1N7,M1B,43.8034465,-79.210625,Scarborough,M,35,Urban
M1B1N8,M1B,43.80247,-79.214239,Scarborough,M,35,Urban
M1B1N9,M1B,43.80255192,-79.21161916,Scarborough,M,35,Urban
M1B1P1,M1B,43.802617,-79.2127835,Scarborough,M,35,Urban
M1B1P2,M1B,43.801999,-79.211757,Scarborough,M,35,Urban
M1B1P3,M1B,43.80083,-79.212258,Scarborough,M,35,Urban
M1B1P4,M1B,43.80301641,-79.21399081,Scarborough,M,35,Urban
M1B1P5,M1B,43.796741,-79.23554,Scarborough,M,35,Urban
M1B1P6,M1B,43.797043,-79.234299,Scarborough,M,35,Urban
M1B1P7,M1B,43.797428,-79.232706,Scarborough,M,35,Urban
M1B1P8,M1B,43.799509,-79.2306085,Scarborough,M,35,Urban
M1B1P9,M1B,43.79874009,-79.2308619,Scarborough,M,35,Urban
M1B1R1,M1B,43.800948,-79.2285365,Scarborough,M,35,Urban
M1B1R2,M1B,43.801331,-79.226861,Scarborough,M,35,Urban
M1B1R3,M1B,43.797128,-79.2329,Scarborough,M,35,Urban
M1B1R4,M1B,43.79696114,-79.23290004,Scarborough,M,35,Urban
M1B1R5,M1B,43.79559021,-79.23349346,Scarborough,M,35,Urban
M1B1R6,M1B,43.797144,-79.234547,Scarborough,M,35,Urban
M1B1R7,M1B,43.7985785,-79.235363,Scarborough,M,35,Urban
M1B1R8,M1B,43.798427,-79.230155,Scarborough,M,35,Urban
M1B1R9,M1B,43.799257,-79.2287,Scarborough,M,35,Urban
M1B1S1,M1B,43.800112,-79.228059,Scarborough,M,35,Urban
M1B1S2,M1B,43.799057,-79.229173,Scarborough,M,35,Urban
M1B1S3,M1B,43.800215,-79.228562,Scarborough,M,35,Urban
M1B1S4,M1B,43.801703,-79.226579,Scarborough,M,35,Urban
M1B1S5,M1B,43.798552,-79.23036,Scarborough,M,35,Urban
M1B1S6,M1B,43.80244,-79.210667,Scarborough,M,35,Urban
M1B1S7,M1B,43.798859,-79.236348,Scarborough,M,35,Urban
M1B1S8,M1B,43.798837,-79.236338,Scarborough,M,35,Urban
M1B1S9,M1B,43.8013345,-79.228085,Scarborough,M,35,Urban
M1B1T1,M1B,43.81395,-79.238528,Scarborough,M,35,Urban
M1B1T2,M1B,43.799664,-79.236826,Scarborough,M,35,Urban
M1B1T3,M1B,43.800032,-79.236399,Scarborough,M,35,Urban
M1B1T4,M1B,43.813837,-79.228387,Scarborough,M,35,Urban
M1B1T5,M1B,43.8137,-79.230591,Scarborough,M,35,Urban
M1B1T6,M1B,43.813701,-79.230591,Scarborough,M,35,Urban
M1B1T7,M1B,43.814312,-79.233718,Scarborough,M,35,Urban
M1B1T8,M1B,43.814234,-79.234076,Scarborough,M,35,Urban
M1B1T9,M1B,43.812029,-79.233474,Scarborough,M,35,Urban
M1B1V1,M1B,43.813024,-79.234303,Scarborough,M,35,Urban
M1B1V2,M1B,43.813811,-79.236087,Scarborough,M,35,Urban
M1B1V3,M1B,43.81105083,-79.23424361,Scarborough,M,35,Urban
M1B1V4,M1B,43.810791,-79.235343,Scarborough,M,35,Urban
M1B1V5,M1B,43.808852,-79.233142,Scarborough,M,35,Urban
M1B1V6,M1B,43.813531,-79.231588,Scarborough,M,35,Urban
M1B1V7,M1B,43.813556,-79.231598,Scarborough,M,35,Urban
M1B1V8,M1B,43.813369,-79.230461,Scarborough,M,35,Urban
M1B1V9,M1B,43.812897,-79.230278,Scarborough,M,35,Urban
M1B1W1,M1B,43.811197,-79.232543,Scarborough,M,35,Urban
M1B1W2,M1B,43.81163836,-79.23082564,Scarborough,M,35,Urban
M1B1W3,M1B,43.811518,-79.235911,Scarborough,M,35,Urban
M1B1W4,M1B,43.808599,-79.231395,Scarborough,M,35,Urban
M1B1W5,M1B,43.808979,-79.2299575,Scarborough,M,35,Urban
M1B1W6,M1B,43.809506,-79.23233,Scarborough,M,35,Urban
M1B1W7,M1B,43.808733,-79.232293,Scarborough,M,35,Urban
M1B1W8,M1B,43.808718,-79.231232,Scarborough,M,35,Urban
M1B1W9,M1B,43.809837,-79.233337,Scarborough,M,35,Urban
M1B1X1,M1B,43.81032668,-79.23354904,Scarborough,M,35,Urban
M1B1X2,M1B,43.80783,-79.232595,Scarborough,M,35,Urban
M1B1X3,M1B,43.80766531,-79.23262045,Scarborough,M,35,Urban
M1B1X4,M1B,43.80913,-79.232512,Scarborough,M,35,Urban
M1B1X5,M1B,43.808934,-79.23242,Scarborough,M,35,Urban
M1B1X6,M1B,43.80962762,-79.23232276,Scarborough,M,35,Urban
M1B1X7,M1B,43.810717,-79.232585,Scarborough,M,35,Urban
M1B1X8,M1B,43.812895,-79.232771,Scarborough,M,35,Urban
M1B1X9,M1B,43.813037,-79.232891,Scarborough,M,35,Urban
M1B1Y1,M1B,43.813656,-79.230199,Scarborough,M,35,Urban
M1B1Y2,M1B,43.8137871,-79.22900388,Scarborough,M,35,Urban
M1B1Y3,M1B,43.813598,-79.228506,Scarborough,M,35,Urban
M1B1Y4,M1B,43.809696,-79.235124,Scarborough,M,35,Urban
M1B1Y5,M1B,43.800511,-79.232929,Scarborough,M,35,Urban
M1B1Y6,M1B,43.800751,-79.231374,Scarborough,M,35,Urban
M1B1Y7,M1B,43.80257,-79.232173,Scarborough,M,35,Urban
M1B1Y8,M1B,43.800954,-79.23136,Scarborough,M,35,Urban
M1B1Y9,M1B,43.807938,-79.237573,Scarborough,M,35,Urban
M1B1Z1,M1B,43.801657,-79.2317765,Scarborough,M,35,Urban
M1B1Z2,M1B,43.80257,-79.232171,Scarborough,M,35,Urban
M1B1Z3,M1B,43.791281,-79.229796,Scarborough,M,35,Urban
M1B1Z4,M1B,43.806944,-79.236741,Scarborough,M,35,Urban
M1B1Z5,M1B,43.8029675,-79.17292871,Scarborough,M,35,Urban
M1B1Z6,M1B,43.80297529,-79.17293175,Scarborough,M,35,Urban
M1B1Z7,M1B,43.791929,-79.232872,Scarborough,M,35,Urban
M1B1Z8,M1B,43.791534,-79.230016,Scarborough,M,35,Urban
M1B1Z9,M1B,43.7904704,-79.23293719,Scarborough,M,35,Urban
M1B2A1,M1B,43.808883,-79.237896,Scarborough,M,35,Urban
M1B2A2,M1B,43.798289,-79.214342,Scarborough,M,35,Urban
M1B2A3,M1B,43.797431,-79.214949,Scarborough,M,35,Urban
M1B2A4,M1B,43.797664,-79.212382,Scarborough,M,35,Urban
M1B2A5,M1B,43.797714,-79.212296,Scarborough,M,35,Urban
M1B2A6,M1B,43.796755,-79.213704,Scarborough,M,35,Urban
M1B2A7,M1B,43.797564,-79.213826,Scarborough,M,35,Urban
M1B2A8,M1B,43.797307,-79.211561,Scarborough,M,35,Urban
M1B2A9,M1B,43.79667843,-79.2117346,Scarborough,M,35,Urban
M1B2B1,M1B,43.798973,-79.212961,Scarborough,M,35,Urban
M1B2B2,M1B,43.799063,-79.212807,Scarborough,M,35,Urban
M1B2B3,M1B,43.798308,-79.212474,Scarborough,M,35,Urban
M1B2B4,M1B,43.79749375,-79.21170129,Scarborough,M,35,Urban
M1B2B5,M1B,43.797764,-79.209232,Scarborough,M,35,Urban
M1B2B6,M1B,43.798135,-79.208333,Scarborough,M,35,Urban
M1B2B7,M1B,43.798103,-79.208478,Scarborough,M,35,Urban
M1B2B8,M1B,43.798104,-79.208479,Scarborough,M,35,Urban
M1B2B9,M1B,43.797848,-79.209534,Scarborough,M,35,Urban
M1B2C0,M1B,43.79761,-79.229777,,M,35,Urban
M1B2C1,M1B,43.797811,-79.209518,Scarborough,M,35,Urban
M1B2C2,M1B,43.7990753,-79.21029867,Scarborough,M,35,Urban
M1B2C3,M1B,43.797891,-79.236189,Scarborough,M,35,Urban
M1B2C4,M1B,43.79751,-79.2379545,Scarborough,M,35,Urban
M1B2C5,M1B,43.798225,-79.2388195,Scarborough,M,35,Urban
M1B2C6,M1B,43.797841,-79.2384585,Scarborough,M,35,Urban
M1B2C7,M1B,43.797507,-79.239383,Scarborough,M,35,Urban
M1B2C8,M1B,43.79755,-79.211868,Scarborough,M,35,Urban
M1B2C9,M1B,43.80613474,-79.17401843,Scarborough,M,35,Urban
M1B2E1,M1B,43.806814,-79.172749,Scarborough,M,35,Urban
M1B2E2,M1B,43.806498,-79.170849,Scarborough,M,35,Urban
M1B2E3,M1B,43.80506603,-79.17175354,Scarborough,M,35,Urban
M1B2E4,M1B,43.804916,-79.170882,Scarborough,M,35,Urban
M1B2E5,M1B,43.810972,-79.239574,Scarborough,M,35,Urban
M1B2E6,M1B,43.797695,-79.236322,Scarborough,M,35,Urban
M1B2E7,M1B,43.798306,-79.239522,Scarborough,M,35,Urban
M1B2E8,M1B,43.79836148,-79.23708392,Scarborough,M,35,Urban
M1B2E9,M1B,43.806129,-79.174384,Scarborough,M,35,Urban
M1B2G1,M1B,43.808077,-79.2342,Scarborough,M,35,Urban
M1B2G2,M1B,43.806942,-79.236783,Scarborough,M,35,Urban
M1B2G3,M1B,43.813386,-79.234758,Toronto,M,35,Urban
M1B2G4,M1B,43.809355,-79.238058,Scarborough,M,35,Urban
M1B2G5,M1B,43.815288,-79.232245,Scarborough,M,35,Urban
M1B2G6,M1B,43.810682,-79.237639,Scarborough,M,35,Urban
M1B2G7,M1B,43.806554,-79.175479,Scarborough,M,35,Urban
M1B2G8,M1B,43.806745,-79.17507,Scarborough,M,35,Urban
M1B2G9,M1B,43.81369,-79.240095,Scarborough,M,35,Urban
M1B2H1,M1B,43.797438,-79.236075,Scarborough,M,35,Urban
M1B2H2,M1B,43.79967969,-79.23732485,Scarborough,M,35,Urban
M1B2H3,M1B,43.8058888,-79.1705392,Scarborough,M,35,Urban
M1B2H4,M1B,43.805672,-79.170479,Scarborough,M,35,Urban
M1B2H5,M1B,43.806141,-79.168888,Scarborough,M,35,Urban
M1B2H6,M1B,43.806384,-79.166126,Scarborough,M,35,Urban
M1B2H7,M1B,43.805009,-79.164857,Scarborough,M,35,Urban
M1B2H8,M1B,43.805486,-79.164758,Scarborough,M,35,Urban
M1B2H9,M1B,43.8061,-79.164209,Scarborough,M,35,Urban
M1B2J1,M1B,43.805052,-79.165881,Scarborough,M,35,Urban
M1B2J2,M1B,43.80656,-79.166055,Scarborough,M,35,Urban
M1B2J3,M1B,43.807626,-79.167517,Scarborough,M,35,Urban
M1B2J4,M1B,43.807236,-79.16635,Scarborough,M,35,Urban
M1B2J5,M1B,43.807246,-79.169233,Scarborough,M,35,Urban
M1B2J6,M1B,43.807238,-79.169226,Scarborough,M,35,Urban
M1B2J7,M1B,43.808269,-79.16605,Scarborough,M,35,Urban
M1B2J8,M1B,43.808471,-79.16725,Scarborough,M,35,Urban
M1B2J9,M1B,43.807696,-79.166714,Scarborough,M,35,Urban
M1B2K1,M1B,43.8077,-79.16671,Scarborough,M,35,Urban
M1B2K2,M1B,43.811016,-79.226975,Scarborough,M,35,Urban
M1B2K3,M1B,43.810724,-79.227423,Scarborough,M,35,Urban
M1B2K4,M1B,43.7929825,-79.22476,Scarborough,M,35,Urban
M1B2K5,M1B,43.804345,-79.168321,Scarborough,M,35,Urban
M1B2K6,M1B,43.80455111,-79.16702112,Scarborough,M,35,Urban
M1B2K7,M1B,43.80478435,-79.16559448,Scarborough,M,35,Urban
M1B2K8,M1B,43.79565994,-79.21596971,Scarborough,M,35,Urban
M1B2K9,M1B,43.78960097,-79.22893966,Scarborough,M,35,Urban
M1B2L1,M1B,43.790943,-79.230728,Scarborough,M,35,Urban
M1B2L2,M1B,43.805219,-79.221514,Scarborough,M,35,Urban
M1B2L3,M1B,43.794064,-79.238426,Scarborough,M,35,Urban
M1B2L4,M1B,43.794228,-79.237168,Scarborough,M,35,Urban
M1B2L5,M1B,43.803574,-79.212199,Scarborough,M,35,Urban
M1B2L6,M1B,43.797905,-79.208638,Scarborough,M,35,Urban
M1B2L7,M1B,43.804368,-79.21654,Scarborough,M,35,Urban
M1B2L8,M1B,43.801734,-79.174772,Scarborough,M,35,Urban
M1B2L9,M1B,43.80299479,-79.17533454,Scarborough,M,35,Urban
M1B2M1,M1B,43.80202,-79.177152,Scarborough,M,35,Urban
M1B2M2,M1B,43.802975,-79.176096,Scarborough,M,35,Urban
M1B2M3,M1B,43.803185,-79.175493,Scarborough,M,35,Urban
M1B2M4,M1B,43.802922,-79.178796,Scarborough,M,35,Urban
M1B2M5,M1B,43.802924,-79.178783,Scarborough,M,35,Urban
M1B2M6,M1B,43.803316,-79.176733,Scarborough,M,35,Urban
M1B2M7,M1B,43.803311,-79.176735,Scarborough,M,35,Urban
M1B2M8,M1B,43.8055025,-79.1770315,Scarborough,M,35,Urban
M1B2M9,M1B,43.80474902,-79.17771243,Scarborough,M,35,Urban
M1B2N1,M1B,43.801617,-79.175788,Scarborough,M,35,Urban
M1B2N2,M1B,43.802755,-79.176543,Scarborough,M,35,Urban
M1B2N3,M1B,43.80298817,-79.17646746,Scarborough,M,35,Urban
M1B2N4,M1B,43.803325,-79.177253,Scarborough,M,35,Urban
M1B2N5,M1B,43.803554,-79.177874,Scarborough,M,35,Urban
M1B2N6,M1B,43.804639,-79.178494,Scarborough,M,35,Urban
M1B2N7,M1B,43.804756,-79.167166,Scarborough,M,35,Urban
M1B2N8,M1B,43.804761,-79.167168,Scarborough,M,35,Urban
M1B2N9,M1B,43.805424,-79.166769,Scarborough,M,35,Urban
M1B2P1,M1B,43.80551,-79.16702,Scarborough,M,35,Urban
M1B2P2,M1B,43.80575272,-79.16596932,Scarborough,M,35,Urban
M1B2P3,M1B,43.801719,-79.225316,Scarborough,M,35,Urban
M1B2P4,M1B,43.81102,-79.226836,Scarborough,M,35,Urban
M1B2P5,M1B,43.806649,-79.20983,Scarborough,M,35,Urban
M1B2P6,M1B,43.8035,-79.2068445,Scarborough,M,35,Urban
M1B2P7,M1B,43.802502,-79.205471,Scarborough,M,35,Urban
M1B2P8,M1B,43.80262525,-79.20505972,Scarborough,M,35,Urban
M1B2P9,M1B,43.8036725,-79.2028205,Scarborough,M,35,Urban
M1B2R1,M1B,43.803338,-79.203056,Scarborough,M,35,Urban
M1B2R2,M1B,43.804458,-79.202291,Scarborough,M,35,Urban
M1B2R3,M1B,43.8054625,-79.202556,Scarborough,M,35,Urban
M1B2R4,M1B,43.8064675,-79.204208,Scarborough,M,35,Urban
M1B2R5,M1B,43.80655149,-79.20297506,Scarborough,M,35,Urban
M1B2R6,M1B,43.8067,-79.204538,Scarborough,M,35,Urban
M1B2R7,M1B,43.807135,-79.206437,Scarborough,M,35,Urban
M1B2R8,M1B,43.80672633,-79.20543948,Scarborough,M,35,Urban
M1B2R9,M1B,43.804594,-79.207788,Scarborough,M,35,Urban
M1B2S1,M1B,43.801685,-79.207183,Scarborough,M,35,Urban
M1B2S2,M1B,43.802152,-79.206239,Scarborough,M,35,Urban
M1B2S3,M1B,43.80182587,-79.20744527,Scarborough,M,35,Urban
M1B2S4,M1B,43.801956,-79.206367,Scarborough,M,35,Urban
M1B2S5,M1B,43.80258781,-79.20493619,Scarborough,M,35,Urban
M1B2S6,M1B,43.803383,-79.203547,Scarborough,M,35,Urban
M1B2S7,M1B,43.803091,-79.202876,Scarborough,M,35,Urban
M1B2S8,M1B,43.803949,-79.201896,Scarborough,M,35,Urban
M1B2S9,M1B,43.804695,-79.203301,Scarborough,M,35,Urban
M1B2T1,M1B,43.805433,-79.20243,Scarborough,M,35,Urban
M1B2T2,M1B,43.806891,-79.204149,Scarborough,M,35,Urban
M1B2T3,M1B,43.80787205,-79.20427912,Scarborough,M,35,Urban
M1B2T4,M1B,43.8067171,-79.20529736,Scarborough,M,35,Urban
M1B2T5,M1B,43.806836,-79.206656,Scarborough,M,35,Urban
M1B2T6,M1B,43.810765,-79.238993,Scarborough,M,35,Urban
M1B2T7,M1B,43.81049624,-79.23859429,Scarborough,M,35,Urban
M1B2T8,M1B,43.81054557,-79.23876933,Scarborough,M,35,Urban
M1B2T9,M1B,43.813056,-79.242236,Scarborough,M,35,Urban
M1B2V1,M1B,43.804167,-79.163795,Scarborough,M,35,Urban
M1B2V2,M1B,43.80633,-79.208431,Scarborough,M,35,Urban
M1B2V3,M1B,43.794854,-79.234866,Scarborough,M,35,Urban
M1B2V4,M1B,43.79558781,-79.23530099,Scarborough,M,35,Urban
M1B2V5,M1B,43.798555,-79.240022,Scarborough,M,35,Urban
M1B2V6,M1B,43.799256,-79.206857,Scarborough,M,35,Urban
M1B2V7,M1B,43.794352,-79.22991,Toronto,M,35,Urban
M1B2V8,M1B,43.794353,-79.22991,Toronto,M,35,Urban
M1B2V9,M1B,43.783974,-79.234509,Scarborough,M,35,Urban
M1B2W1,M1B,43.79028258,-79.23733147,Scarborough,M,35,Urban
M1B2W2,M1B,43.795228,-79.239702,Scarborough,M,35,Urban
M1B2W3,M1B,43.805891,-79.2420215,Scarborough,M,35,Urban
M1B2W4,M1B,43.80788,-79.24437,Scarborough,M,35,Urban
M1B2W5,M1B,43.80421,-79.168919,Scarborough,M,35,Urban
M1B2W6,M1B,43.80433405,-79.1710073,Scarborough,M,35,Urban
M1B2W7,M1B,43.803373,-79.170816,Scarborough,M,35,Urban
M1B2W8,M1B,43.80157068,-79.17490561,Scarborough,M,35,Urban
M1B2W9,M1B,43.801914,-79.177272,Scarborough,M,35,Urban
M1B2X1,M1B,43.795759,-79.239779,Scarborough,M,35,Urban
M1B2X2,M1B,43.801804,-79.173635,Scarborough,M,35,Urban
M1B2X3,M1B,43.802686,-79.172001,Scarborough,M,35,Urban
M1B2X4,M1B,43.81053021,-79.23826791,Scarborough,M,35,Urban
M1B2X5,M1B,43.810628,-79.237859,Scarborough,M,35,Urban
M1B2X6,M1B,43.806946,-79.2367,Scarborough,M,35,Urban
M1B2X7,M1B,43.808694,-79.237832,Scarborough,M,35,Urban
M1B2X8,M1B,43.794348,-79.238993,Scarborough,M,35,Urban
M1B2X9,M1B,43.797182,-79.240371,Scarborough,M,35,Urban
M1B2Y1,M1B,43.79478,-79.239254,Scarborough,M,35,Urban
M1B2Y2,M1B,43.7947423,-79.23944016,Scarborough,M,35,Urban
M1B2Y3,M1B,43.795528,-79.235596,Scarborough,M,35,Urban
M1B2Y4,M1B,43.795764,-79.239752,Scarborough,M,35,Urban
M1B2Y5,M1B,43.663831,-79.437603,Scarborough,M,35,Urban
M1B2Y6,M1B,43.794354,-79.236871,Scarborough,M,35,Urban
M1B2Y7,M1B,43.801983,-79.200022,Scarborough,M,35,Urban
M1B2Y8,M1B,43.807675,-79.232448,Scarborough,M,35,Urban
M1B2Y9,M1B,43.807773,-79.233452,Scarborough,M,35,Urban
M1B2Z1,M1B,43.80902369,-79.20530438,Scarborough,M,35,Urban
M1B2Z2,M1B,43.809245,-79.206013,Scarborough,M,35,Urban
M1B2Z3,M1B,43.810594,-79.205475,Scarborough,M,35,Urban
M1B2Z4,M1B,43.81055271,-79.20561706,Scarborough,M,35,Urban
M1B2Z5,M1B,43.8141025,-79.2107855,Scarborough,M,35,Urban
M1B2Z6,M1B,43.814019,-79.210714,Scarborough,M,35,Urban
M1B2Z7,M1B,43.794844,-79.239505,Scarborough,M,35,Urban
M1B2Z8,M1B,43.811146,-79.206479,Scarborough,M,35,Urban
M1B2Z9,M1B,43.81086656,-79.2069386,Scarborough,M,35,Urban
M1B3A1,M1B,43.812153,-79.227705,Scarborough,M,35,Urban
M1B3A2,M1B,43.813723,-79.210457,Scarborough,M,35,Urban
M1B3A3,M1B,43.813613,-79.210361,Scarborough,M,35,Urban
M1B3A4,M1B,43.801643,-79.199669,Scarborough,M,35,Urban
M1B3A5,M1B,43.813904,-79.210743,Scarborough,M,35,Urban
M1B3A6,M1B,43.814229,-79.209204,Scarborough,M,35,Urban
M1B3A7,M1B,43.814668,-79.234664,Scarborough,M,35,Urban
M1B3A8,M1B,43.81272506,-79.20748236,Scarborough,M,35,Urban
M1B3A9,M1B,43.81188657,-79.20702344,Scarborough,M,35,Urban
M1B3B1,M1B,43.814231,-79.20921,Scarborough,M,35,Urban
M1B3B2,M1B,43.80851,-79.206483,Scarborough,M,35,Urban
M1B3B3,M1B,43.808517,-79.206481,Scarborough,M,35,Urban
M1B3B4,M1B,43.80935551,-79.20609542,Scarborough,M,35,Urban
M1B3B5,M1B,43.81000019,-79.20567232,Scarborough,M,35,Urban
M1B3B6,M1B,43.81103696,-79.20586765,Scarborough,M,35,Urban
M1B3B7,M1B,43.813175,-79.206662,Scarborough,M,35,Urban
M1B3B8,M1B,43.814191,-79.21029,Scarborough,M,35,Urban
