PostalCode,FSA,Latitude,Longitude,Place Name,FSA1,FSA-Province,AreaType
P6A2J5,P6A,46.515898,-84.336336,Sault Sainte Marie,P,35,Urban
P6A2J6,P6A,46.514442,-84.33441,Sault Sainte Marie,P,35,Urban
P6A2J7,P6A,46.514439,-84.334406,Sault Sainte Marie,P,35,Urban
P6A2J8,P6A,46.512421,-84.331298,Sault Ste Marie,P,35,Urban
P6A2J9,P6A,46.520039,-84.351565,Sault Ste Marie,P,35,Urban
P6A2K1,P6A,46.51181904,-84.3306711,Sault Ste Marie,P,35,Urban
P6A2K2,P6A,46.511655,-84.330689,Sault Sainte Marie,P,35,Urban
P6A2K3,P6A,46.510999,-84.329823,Sault Sainte Marie,P,35,Urban
P6A2K4,P6A,46.510655,-84.329363,Sault Sainte Marie,P,35,Urban
P6A2K5,P6A,46.509948,-84.328423,Sault Sainte Marie,P,35,Urban
P6A2K6,P6A,46.509031,-84.327205,Sault Sainte Marie,P,35,Urban
P6A2K7,P6A,46.509375,-84.327257,Sault Ste Marie,P,35,Urban
P6A2K8,P6A,46.51975814,-84.33864121,Sault Ste Marie,P,35,Urban
P6A2K9,P6A,46.519996,-84.33925,Sault Sainte Marie,P,35,Urban
P6A2L1,P6A,46.519422,-84.338411,Sault Sainte Marie,P,35,Urban
P6A2L2,P6A,46.518846,-84.3376365,Sault Sainte Marie,P,35,Urban
P6A2L3,P6A,46.518846,-84.337626,Sault Sainte Marie,P,35,Urban
P6A2L4,P6A,46.518248,-84.336832,Sault Sainte Marie,P,35,Urban
P6A2L5,P6A,46.5167685,-84.3348815,Sault Sainte Marie,P,35,Urban
P6A2L6,P6A,46.509372,-84.319326,Sault Ste Marie,P,35,Urban
P6A2L7,P6A,46.516795,-84.334891,Sault Sainte Marie,P,35,Urban
P6A2L8,P6A,46.5153,-84.33294,Sault Sainte Marie,P,35,Urban
P6A2L9,P6A,46.515304,-84.332946,Sault Sainte Marie,P,35,Urban
P6A2M1,P6A,46.51367531,-84.32960103,Sault Ste Marie,P,35,Urban
P6A2M2,P6A,46.512549,-84.329271,Sault Sainte Marie,P,35,Urban
P6A2M3,P6A,46.530203,-84.349727,Sault Ste Marie,P,35,Urban
P6A2M4,P6A,46.511348,-84.327674,Sault Sainte Marie,P,35,Urban
P6A2M5,P6A,46.532334,-84.349909,Sault Ste Marie,P,35,Urban
P6A2M6,P6A,46.510868,-84.327045,Sault Sainte Marie,P,35,Urban
P6A2M7,P6A,46.509394,-84.324503,Sault Sainte Marie,P,35,Urban
P6A2M8,P6A,46.50937256,-84.32473267,Sault Ste Marie,P,35,Urban
P6A2M9,P6A,46.537439,-84.35026,Sault Ste Marie,P,35,Urban
P6A2N1,P6A,46.50938,-84.322784,Sault Sainte Marie,P,35,Urban
P6A2N2,P6A,46.50938,-84.320049,Sault Sainte Marie,P,35,Urban
P6A2N3,P6A,46.50938,-84.320295,Sault Sainte Marie,P,35,Urban
P6A2N4,P6A,46.50938,-84.319255,Sault Sainte Marie,P,35,Urban
P6A2N5,P6A,46.509383,-84.31843,Sault Sainte Marie,P,35,Urban
P6A2N6,P6A,46.50926,-84.317659,Sault Ste Marie,P,35,Urban
P6A2N7,P6A,46.509391,-84.317135,Sault Sainte Marie,P,35,Urban
P6A2N8,P6A,46.509389,-84.316225,Sault Sainte Marie,P,35,Urban
P6A2N9,P6A,46.509404,-84.314257,Sault Sainte Marie,P,35,Urban
P6A2P1,P6A,46.50938717,-84.31328241,Sault Ste Marie,P,35,Urban
P6A2P2,P6A,46.509417,-84.310993,Sault Sainte Marie,P,35,Urban
P6A2P3,P6A,46.509419,-84.308428,Sault Sainte Marie,P,35,Urban
P6A2P4,P6A,46.5094295,-84.3055825,Sault Sainte Marie,P,35,Urban
P6A2P5,P6A,46.509433,-84.304667,Sault Sainte Marie,P,35,Urban
P6A2P6,P6A,46.509439,-84.303477,Sault Sainte Marie,P,35,Urban
P6A2P7,P6A,46.509457,-84.300149,Sault Sainte Marie,P,35,Urban
P6A2P8,P6A,46.509462,-84.297913,Sault Sainte Marie,P,35,Urban
P6A2P9,P6A,46.50945697,-84.2973307,Sault Ste Marie,P,35,Urban
P6A2R1,P6A,46.50946,-84.297147,Sault Sainte Marie,P,35,Urban
P6A2R2,P6A,46.509468,-84.293996,Sault Sainte Marie,P,35,Urban
P6A2R3,P6A,46.509372,-84.319326,Sault Ste Marie,P,35,Urban
P6A2R4,P6A,46.509471,-84.292391,Sault Sainte Marie,P,35,Urban
P6A2R5,P6A,46.50947,-84.292406,Sault Sainte Marie,P,35,Urban
P6A2R6,P6A,46.50945297,-84.29127991,Sault Ste Marie,P,35,Urban
P6A2R7,P6A,46.509485,-84.290565,Sault Sainte Marie,P,35,Urban
P6A2R8,P6A,46.509487,-84.289507,Sault Sainte Marie,P,35,Urban
P6A2R9,P6A,46.509487,-84.285671,Sault Sainte Marie,P,35,Urban
P6A2S1,P6A,46.5095,-84.283672,Sault Sainte Marie,P,35,Urban
P6A2S2,P6A,46.520999,-84.339122,Sault Sainte Marie,P,35,Urban
P6A2S3,P6A,46.521231,-84.339441,Sault Sainte Marie,P,35,Urban
P6A2S4,P6A,46.52007329,-84.33753448,Sault Ste Marie,P,35,Urban
P6A2S5,P6A,46.519864,-84.337556,Sault Sainte Marie,P,35,Urban
P6A2S6,P6A,46.514869,-84.333717,Sault Sainte Marie,P,35,Urban
P6A2S7,P6A,46.51480081,-84.33335995,Sault Ste Marie,P,35,Urban
P6A2S8,P6A,46.512749,-84.330541,Sault Ste Marie,P,35,Urban
P6A2S9,P6A,46.513189,-84.331512,Sault Ste Marie,P,35,Urban
P6A2T1,P6A,46.513939,-84.335174,Sault Sainte Marie,P,35,Urban
P6A2T2,P6A,46.51017,-84.325172,Sault Sainte Marie,P,35,Urban
P6A2T3,P6A,46.510171,-84.325133,Sault Sainte Marie,P,35,Urban
P6A2T4,P6A,46.50796467,-84.32466098,Sault Ste Marie,P,35,Urban
P6A2T5,P6A,46.508001,-84.324602,Sault Sainte Marie,P,35,Urban
P6A2T6,P6A,46.507761,-84.323815,Sault Sainte Marie,P,35,Urban
P6A2T7,P6A,46.507739,-84.323749,Sault Sainte Marie,P,35,Urban
P6A2T8,P6A,46.507215,-84.322143,Sault Sainte Marie,P,35,Urban
P6A2T9,P6A,46.507337,-84.325147,Sault Sainte Marie,P,35,Urban
P6A2V1,P6A,46.50676,-84.323337,Sault Sainte Marie,P,35,Urban
P6A2V2,P6A,46.505991,-84.326315,Sault Ste Marie,P,35,Urban
P6A2V3,P6A,46.505934,-84.326046,Sault Ste Marie,P,35,Urban
P6A2V4,P6A,46.518634,-84.339422,Sault Ste Marie,P,35,Urban
P6A2V5,P6A,46.51887,-84.339445,Sault Sainte Marie,P,35,Urban
P6A2V6,P6A,46.519403,-84.338239,Sault Ste Marie,P,35,Urban
P6A2V7,P6A,46.519862,-84.338024,Sault Ste Marie,P,35,Urban
P6A2V8,P6A,46.518121,-84.338998,Sault Sainte Marie,P,35,Urban
P6A2V9,P6A,46.518116,-84.339007,Sault Sainte Marie,P,35,Urban
P6A2W1,P6A,46.51616,-84.340427,Sault Sainte Marie,P,35,Urban
P6A2W2,P6A,46.51666,-84.339648,Sault Sainte Marie,P,35,Urban
P6A2W3,P6A,46.516683,-84.33961,Sault Sainte Marie,P,35,Urban
P6A2W4,P6A,46.517528,-84.338261,Sault Sainte Marie,P,35,Urban
P6A2W5,P6A,46.517889,-84.337472,Sault Ste Marie,P,35,Urban
P6A2W6,P6A,46.516693,-84.337175,Sault Sainte Marie,P,35,Urban
P6A2W7,P6A,46.516718,-84.337135,Sault Sainte Marie,P,35,Urban
P6A2W8,P6A,46.514648,-84.338602,Sault Sainte Marie,P,35,Urban
P6A2W9,P6A,46.515025,-84.337996,Sault Sainte Marie,P,35,Urban
P6A2X1,P6A,46.51521,-84.337696,Sault Sainte Marie,P,35,Urban
P6A2X2,P6A,46.51581428,-84.33641723,Sault Ste Marie,P,35,Urban
P6A2X3,P6A,46.516322,-84.335387,Sault Ste Marie,P,35,Urban
P6A2X4,P6A,46.516456,-84.335557,Sault Ste Marie,P,35,Urban
P6A2X5,P6A,46.513596,-84.335619,Sault Ste Marie,P,35,Urban
P6A2X6,P6A,46.5163185,-84.3315865,Sault Sainte Marie,P,35,Urban
P6A2X7,P6A,46.514106,-84.335157,Sault Sainte Marie,P,35,Urban
P6A2X8,P6A,46.514597,-84.334387,Sault Sainte Marie,P,35,Urban
P6A2X9,P6A,46.515015,-84.333715,Sault Sainte Marie,P,35,Urban
P6A2Y1,P6A,46.516792,-84.3307955,Sault Sainte Marie,P,35,Urban
P6A2Y2,P6A,46.515463,-84.332898,Sault Sainte Marie,P,35,Urban
P6A2Y3,P6A,46.515754,-84.332146,Sault Ste Marie,P,35,Urban
P6A2Y4,P6A,46.511385,-84.335001,Sault Sainte Marie,P,35,Urban
P6A2Y5,P6A,46.511759,-84.334424,Sault Sainte Marie,P,35,Urban
P6A2Y6,P6A,46.512588,-84.333136,Sault Sainte Marie,P,35,Urban
P6A2Y7,P6A,46.513226,-84.331942,Sault Ste Marie,P,35,Urban
P6A2Y8,P6A,46.513141,-84.332285,Sault Sainte Marie,P,35,Urban
P6A2Y9,P6A,46.513647,-84.331249,Sault Ste Marie,P,35,Urban
P6A2Z1,P6A,46.513534,-84.331671,Sault Sainte Marie,P,35,Urban
P6A2Z2,P6A,46.51086402,-84.33185639,Sault Ste Marie,P,35,Urban
P6A2Z3,P6A,46.510995,-84.331936,Sault Sainte Marie,P,35,Urban
P6A2Z4,P6A,46.510927,-84.332041,Sault Sainte Marie,P,35,Urban
P6A2Z5,P6A,46.51115427,-84.33156976,Sault Ste Marie,P,35,Urban
P6A2Z6,P6A,46.512036,-84.330168,Sault Ste Marie,P,35,Urban
P6A2Z7,P6A,46.512036,-84.330168,Sault Ste Marie,P,35,Urban
P6A2Z8,P6A,46.509779,-84.331981,Sault Sainte Marie,P,35,Urban
P6A2Z9,P6A,46.509451,-84.332495,Sault Sainte Marie,P,35,Urban
P6A3A1,P6A,46.510427,-84.330563,Sault Ste Marie,P,35,Urban
P6A3A2,P6A,46.510288,-84.331182,Sault Sainte Marie,P,35,Urban
P6A3A3,P6A,46.511177,-84.329784,Sault Sainte Marie,P,35,Urban
P6A3A4,P6A,46.511613,-84.329132,Sault Ste Marie,P,35,Urban
P6A3A5,P6A,46.511162,-84.329808,Sault Sainte Marie,P,35,Urban
P6A3A6,P6A,46.509422,-84.331091,Sault Ste Marie,P,35,Urban
P6A3A7,P6A,46.509288,-84.330921,Sault Ste Marie,P,35,Urban
P6A3A8,P6A,46.510629,-84.329096,Sault Sainte Marie,P,35,Urban
P6A3A9,P6A,46.51065,-84.329062,Sault Sainte Marie,P,35,Urban
P6A3B1,P6A,46.511396,-84.327509,Sault Sainte Marie,P,35,Urban
P6A3B2,P6A,46.508253,-84.329542,Sault Ste Marie,P,35,Urban
P6A3B4,P6A,46.508905,-84.330383,Sault Sainte Marie,P,35,Urban
P6A3B5,P6A,46.50926,-84.329819,Sault Sainte Marie,P,35,Urban
P6A3B6,P6A,46.509315,-84.329733,Sault Sainte Marie,P,35,Urban
P6A3B7,P6A,46.510138,-84.328423,Sault Sainte Marie,P,35,Urban
P6A3B8,P6A,46.510549,-84.327699,Sault Ste Marie,P,35,Urban
P6A3B9,P6A,46.51055,-84.327699,Sault Ste Marie,P,35,Urban
P6A3C1,P6A,46.509594,-84.325094,Sault Ste Marie,P,35,Urban
P6A3C2,P6A,46.509933,-84.325469,Sault Sainte Marie,P,35,Urban
P6A3C3,P6A,46.506307,-84.33024,Sault Sainte Marie,P,35,Urban
P6A3C4,P6A,46.507409,-84.32839,Sault Ste Marie,P,35,Urban
P6A3C5,P6A,46.507619,-84.328137,Sault Sainte Marie,P,35,Urban
P6A3C6,P6A,46.508473,-84.3267485,Sault Sainte Marie,P,35,Urban
P6A3C7,P6A,46.507771,-84.327894,Sault Sainte Marie,P,35,Urban
P6A3C8,P6A,46.508769,-84.326293,Sault Sainte Marie,P,35,Urban
P6A3C9,P6A,46.506512,-84.328409,Sault Ste Marie,P,35,Urban
P6A3E1,P6A,46.50642,-84.328187,Sault Ste Marie,P,35,Urban
P6A3E2,P6A,46.506941,-84.328484,Sault Ste Marie,P,35,Urban
P6A3E3,P6A,46.507752,-84.326064,Sault Ste Marie,P,35,Urban
P6A3E4,P6A,46.508025,-84.325779,Sault Ste Marie,P,35,Urban
P6A3E5,P6A,46.507459,-84.324194,Sault Ste Marie,P,35,Urban
P6A3E6,P6A,46.507222,-84.324371,Sault Sainte Marie,P,35,Urban
P6A3E7,P6A,46.50750934,-84.32402372,Sault Ste Marie,P,35,Urban
P6A3E8,P6A,46.507933,-84.323894,Sault Sainte Marie,P,35,Urban
P6A3E9,P6A,46.50787621,-84.32380456,Sault Ste Marie,P,35,Urban
P6A3G1,P6A,46.509553,-84.322949,Sault Sainte Marie,P,35,Urban
P6A3G2,P6A,46.509596,-84.322951,Sault Sainte Marie,P,35,Urban
P6A3G3,P6A,46.505339,-84.324892,Sault Sainte Marie,P,35,Urban
P6A3G4,P6A,46.505374,-84.324839,Sault Sainte Marie,P,35,Urban
P6A3G5,P6A,46.506776,-84.331786,Sault Ste Marie,P,35,Urban
P6A3G6,P6A,46.5069385,-84.322802,Sault Sainte Marie,P,35,Urban
P6A3G7,P6A,46.507149,-84.322617,Sault Sainte Marie,P,35,Urban
P6A3G8,P6A,46.508243,-84.32144,Sault Ste Marie,P,35,Urban
P6A3G9,P6A,46.509272,-84.320736,Sault Sainte Marie,P,35,Urban
P6A3H1,P6A,46.50904109,-84.32080155,Sault Ste Marie,P,35,Urban
P6A3H2,P6A,46.523057,-84.321684,Sault Ste Marie,P,35,Urban
P6A3H3,P6A,46.50471631,-84.32230142,Sault Ste Marie,P,35,Urban
P6A3H4,P6A,46.50510473,-84.32205984,Sault Ste Marie,P,35,Urban
P6A3H5,P6A,46.50685,-84.32108,Sault Sainte Marie,P,35,Urban
P6A3H6,P6A,46.5064965,-84.321312,Sault Sainte Marie,P,35,Urban
P6A3H7,P6A,46.5080005,-84.32034,Sault Sainte Marie,P,35,Urban
P6A3H8,P6A,46.50496282,-84.32214937,Sault Ste Marie,P,35,Urban
P6A3H9,P6A,46.504923,-84.322214,Sault Sainte Marie,P,35,Urban
P6A3J1,P6A,46.504794,-84.318825,Sault Ste Marie,P,35,Urban
P6A3J2,P6A,46.504627,-84.318917,Sault Ste Marie,P,35,Urban
P6A3J3,P6A,46.507564,-84.315303,Sault Sainte Marie,P,35,Urban
P6A3J4,P6A,46.507212,-84.31316,Sault Sainte Marie,P,35,Urban
P6A3J5,P6A,46.506928,-84.312409,Sault Sainte Marie,P,35,Urban
P6A3J6,P6A,46.506935,-84.312428,Sault Sainte Marie,P,35,Urban
P6A3J7,P6A,46.50614509,-84.31308436,Sault Ste Marie,P,35,Urban
P6A3J8,P6A,46.50611441,-84.31300359,Sault Ste Marie,P,35,Urban
P6A3J9,P6A,46.508408,-84.309153,Sault Sainte Marie,P,35,Urban
P6A3K1,P6A,46.503986,-84.310478,Sault Sainte Marie,P,35,Urban
P6A3K2,P6A,46.50384253,-84.3105387,Sault Ste Marie,P,35,Urban
P6A3K3,P6A,46.504143,-84.309882,Sault Sainte Marie,P,35,Urban
P6A3K4,P6A,46.504094,-84.309337,Sault Sainte Marie,P,35,Urban
P6A3K5,P6A,46.508523,-84.307328,Sault Sainte Marie,P,35,Urban
P6A3K6,P6A,46.508533,-84.3055155,Sault Sainte Marie,P,35,Urban
P6A3K7,P6A,46.50779,-84.307306,Sault Sainte Marie,P,35,Urban
P6A3K8,P6A,46.50782605,-84.30534992,Sault Ste Marie,P,35,Urban
P6A3K9,P6A,46.506929,-84.307008,Sault Ste Marie,P,35,Urban
P6A3L1,P6A,46.506987,-84.30727,Sault Sainte Marie,P,35,Urban
P6A3L2,P6A,46.506183,-84.30708,Sault Sainte Marie,P,35,Urban
P6A3L3,P6A,46.506183,-84.307321,Sault Sainte Marie,P,35,Urban
P6A3L4,P6A,46.507609,-84.305508,Sault Sainte Marie,P,35,Urban
P6A3L5,P6A,46.50594471,-84.30470914,Sault Ste Marie,P,35,Urban
P6A3L6,P6A,46.506189,-84.305287,Sault Sainte Marie,P,35,Urban
P6A3L7,P6A,46.505193,-84.301194,Sault Ste Marie,P,35,Urban
P6A3L8,P6A,46.504274,-84.297496,Sault Sainte Marie,P,35,Urban
P6A3L9,P6A,46.5041165,-84.2965145,Sault Sainte Marie,P,35,Urban
P6A3M1,P6A,46.505249,-84.297576,Sault Ste Marie,P,35,Urban
P6A3M2,P6A,46.505348,-84.29869,Sault Sainte Marie,P,35,Urban
P6A3M3,P6A,46.50535,-84.296784,Sault Sainte Marie,P,35,Urban
P6A3M4,P6A,46.505289,-84.290544,Sault Sainte Marie,P,35,Urban
P6A3M5,P6A,46.505494,-84.294508,Sault Ste Marie,P,35,Urban
P6A3M6,P6A,46.505265,-84.293627,Sault Sainte Marie,P,35,Urban
P6A3M7,P6A,46.5054189,-84.28860094,Sault Ste Marie,P,35,Urban
P6A3M8,P6A,46.507409,-84.298328,Sault Sainte Marie,P,35,Urban
P6A3M9,P6A,46.50740744,-84.29795865,Sault Ste Marie,P,35,Urban
P6A3N1,P6A,46.507343,-84.296105,Sault Ste Marie,P,35,Urban
P6A3N2,P6A,46.507521,-84.296111,Sault Ste Marie,P,35,Urban
P6A3N3,P6A,46.506561,-84.293624,Sault Sainte Marie,P,35,Urban
P6A3N4,P6A,46.503255,-84.291334,Sault Ste Marie,P,35,Urban
P6A3N5,P6A,46.503417,-84.291202,Sault Sainte Marie,P,35,Urban
P6A3N6,P6A,46.5120805,-84.29338,Sault Sainte Marie,P,35,Urban
P6A3N7,P6A,46.511823,-84.293848,Sault Sainte Marie,P,35,Urban
P6A3N8,P6A,46.510432,-84.293765,Sault Sainte Marie,P,35,Urban
P6A3N9,P6A,46.51034301,-84.29379318,Sault Ste Marie,P,35,Urban
P6A3P1,P6A,46.51036856,-84.28712015,Sault Ste Marie,P,35,Urban
P6A3P2,P6A,46.50992,-84.28817,Sault Ste Marie,P,35,Urban
P6A3P3,P6A,46.51034351,-84.28801907,Sault Ste Marie,P,35,Urban
P6A3P4,P6A,46.5108,-84.2882,Sault Sainte Marie,P,35,Urban
P6A3P5,P6A,46.510339,-84.286935,Sault Sainte Marie,P,35,Urban
P6A3P6,P6A,46.5115786,-84.29124198,Sault Ste Marie,P,35,Urban
P6A3P7,P6A,46.511528,-84.288062,Sault Sainte Marie,P,35,Urban
P6A3P8,P6A,46.511661,-84.288869,Sault Ste Marie,P,35,Urban
P6A3P9,P6A,46.511669,-84.287517,Sault Ste Marie,P,35,Urban
P6A3R1,P6A,46.51166,-84.285722,Sault Ste Marie,P,35,Urban
P6A3R2,P6A,46.511321,-84.284034,Sault Ste Marie,P,35,Urban
P6A3R3,P6A,46.51123795,-84.28437598,Sault Ste Marie,P,35,Urban
P6A3R4,P6A,46.512927,-84.286838,Sault Sainte Marie,P,35,Urban
P6A3R5,P6A,46.512929,-84.286762,Sault Sainte Marie,P,35,Urban
P6A3R6,P6A,46.515487,-84.286501,Sault Ste Marie,P,35,Urban
P6A3R7,P6A,46.5156594,-84.28509061,Sault Ste Marie,P,35,Urban
P6A3R8,P6A,46.515705,-84.28644,Sault Ste Marie,P,35,Urban
P6A3R9,P6A,46.498676,-84.284824,Sault Sainte Marie,P,35,Urban
P6A3S1,P6A,46.498674,-84.284824,Sault Sainte Marie,P,35,Urban
P6A3S2,P6A,46.511048,-84.298465,Sault Sainte Marie,P,35,Urban
P6A3S3,P6A,46.51105,-84.2984615,Sault Sainte Marie,P,35,Urban
P6A3S4,P6A,46.51233,-84.295545,Sault Sainte Marie,P,35,Urban
P6A3S5,P6A,46.5130455,-84.2939185,Sault Sainte Marie,P,35,Urban
P6A3S6,P6A,46.52925,-84.251332,Sault Ste Marie,P,35,Urban
P6A3S7,P6A,46.514191,-84.291307,Sault Sainte Marie,P,35,Urban
P6A3S8,P6A,46.515817,-84.287586,Sault Sainte Marie,P,35,Urban
P6A3S9,P6A,46.5174198,-84.28405195,Sault Ste Marie,P,35,Urban
P6A3T0,P6A,46.518765,-84.275421,Sault Ste Marie,P,35,Urban
P6A3T1,P6A,46.52665,-84.26283,Sault Sainte Marie,P,35,Urban
P6A3T2,P6A,46.523343,-84.270473,Sault Sainte Marie,P,35,Urban
P6A3T3,P6A,46.525343,-84.2658555,Sault Sainte Marie,P,35,Urban
P6A3T4,P6A,46.530988,-84.252515,Sault Ste Marie,P,35,Urban
P6A3T5,P6A,46.50565,-84.32062,Sault Sainte Marie,P,35,Urban
P6A3T6,P6A,46.507559,-84.319385,Sault Ste Marie,P,35,Urban
P6A3T7,P6A,46.505768,-84.320541,Sault Sainte Marie,P,35,Urban
P6A3T8,P6A,46.505716,-84.319721,Sault Sainte Marie,P,35,Urban
P6A3T9,P6A,46.507494,-84.3185345,Sault Sainte Marie,P,35,Urban
P6A3V1,P6A,46.509266,-84.316449,Sault Sainte Marie,P,35,Urban
P6A3V2,P6A,46.5074585,-84.317652,Sault Sainte Marie,P,35,Urban
P6A3V3,P6A,46.501582,-84.315318,Sault Ste Marie,P,35,Urban
P6A3V4,P6A,46.506503,-84.3163485,Sault Sainte Marie,P,35,Urban
P6A3V5,P6A,46.5075085,-84.3158675,Sault Sainte Marie,P,35,Urban
P6A3V6,P6A,46.508469,-84.314765,Sault Ste Marie,P,35,Urban
P6A3V7,P6A,46.506303,-84.3144335,Sault Sainte Marie,P,35,Urban
P6A3V8,P6A,46.507213,-84.313795,Sault Sainte Marie,P,35,Urban
P6A3V9,P6A,46.507956,-84.312997,Sault Ste Marie,P,35,Urban
P6A3W1,P6A,46.505309,-84.313758,Sault Sainte Marie,P,35,Urban
P6A3W2,P6A,46.505296,-84.313767,Sault Sainte Marie,P,35,Urban
P6A3W3,P6A,46.50628,-84.313112,Sault Sainte Marie,P,35,Urban
P6A3W4,P6A,46.507125,-84.312565,Sault Sainte Marie,P,35,Urban
P6A3W5,P6A,46.507136,-84.312557,Sault Sainte Marie,P,35,Urban
P6A3W6,P6A,46.508968,-84.311482,Sault Sainte Marie,P,35,Urban
P6A3W7,P6A,46.504092,-84.311593,Sault Sainte Marie,P,35,Urban
P6A3W8,P6A,46.505861,-84.311084,Sault Sainte Marie,P,35,Urban
P6A3W9,P6A,46.507127,-84.3102675,Sault Sainte Marie,P,35,Urban
P6A3X1,P6A,46.5074035,-84.3100925,Sault Sainte Marie,P,35,Urban
P6A3X2,P6A,46.508515,-84.309009,Sault Ste Marie,P,35,Urban
P6A3X3,P6A,46.50885236,-84.30895425,Sault Ste Marie,P,35,Urban
P6A3X4,P6A,46.505885,-84.309794,Sault Sainte Marie,P,35,Urban
P6A3X5,P6A,46.506942,-84.309107,Sault Sainte Marie,P,35,Urban
P6A3X6,P6A,46.50379075,-84.31017089,Sault Ste Marie,P,35,Urban
P6A3X7,P6A,46.504076,-84.310196,Sault Sainte Marie,P,35,Urban
P6A3X8,P6A,46.505878,-84.308819,Sault Sainte Marie,P,35,Urban
P6A3X9,P6A,46.505893,-84.308809,Sault Sainte Marie,P,35,Urban
P6A3Y1,P6A,46.532496,-84.307151,Sault Ste Marie,P,35,Urban
P6A3Y3,P6A,46.503765,-84.307471,Sault Sainte Marie,P,35,Urban
P6A3Y4,P6A,46.504845,-84.307471,Sault Sainte Marie,P,35,Urban
P6A3Y5,P6A,46.505504,-84.30736,Sault Ste Marie,P,35,Urban
P6A3Y6,P6A,46.506335,-84.307479,Sault Sainte Marie,P,35,Urban
P6A3Y7,P6A,46.508697,-84.3074805,Sault Sainte Marie,P,35,Urban
P6A3Y8,P6A,46.50772172,-84.30728122,Sault Ste Marie,P,35,Urban
P6A3Y9,P6A,46.508387,-84.307478,Sault Sainte Marie,P,35,Urban
P6A3Z0,P6A,46.51036,-84.282172,Sault Ste Marie,P,35,Urban
P6A3Z1,P6A,46.532496,-84.307151,Sault Ste Marie,P,35,Urban
P6A3Z2,P6A,46.508703,-84.307481,Sault Sainte Marie,P,35,Urban
P6A3Z3,P6A,46.504597,-84.303483,Sault Sainte Marie,P,35,Urban
P6A3Z4,P6A,46.50461,-84.303483,Sault Sainte Marie,P,35,Urban
P6A3Z5,P6A,46.506593,-84.303517,Sault Sainte Marie,P,35,Urban
P6A3Z6,P6A,46.50815,-84.303547,Sault Sainte Marie,P,35,Urban
P6A3Z7,P6A,46.506376,-84.298663,Sault Sainte Marie,P,35,Urban
P6A3Z8,P6A,46.508436,-84.298515,Sault Sainte Marie,P,35,Urban
P6A3Z9,P6A,46.509595,-84.298301,Sault Ste Marie,P,35,Urban
P6A4A1,P6A,46.505501,-84.29696,Sault Sainte Marie,P,35,Urban
P6A4A2,P6A,46.5063835,-84.2969665,Sault Sainte Marie,P,35,Urban
P6A4A3,P6A,46.508439,-84.296822,Sault Ste Marie,P,35,Urban
P6A4A4,P6A,46.507564,-84.296976,Sault Sainte Marie,P,35,Urban
P6A4A5,P6A,46.500773,-84.295394,Sault Sainte Marie,P,35,Urban
P6A4A6,P6A,46.501518,-84.295397,Sault Sainte Marie,P,35,Urban
P6A4A7,P6A,46.502508,-84.295401,Sault Sainte Marie,P,35,Urban
P6A4A8,P6A,46.502541,-84.295401,Sault Sainte Marie,P,35,Urban
P6A4A9,P6A,46.50398912,-84.2953209,Sault Ste Marie,P,35,Urban
P6A4B1,P6A,46.505488,-84.295394,Sault Sainte Marie,P,35,Urban
P6A4B2,P6A,46.506429,-84.295427,Sault Ste Marie,P,35,Urban
P6A4B3,P6A,46.507885,-84.295411,Sault Sainte Marie,P,35,Urban
P6A4B4,P6A,46.509599,-84.295418,Sault Sainte Marie,P,35,Urban
P6A4B5,P6A,46.509683,-84.295418,Sault Sainte Marie,P,35,Urban
P6A4B6,P6A,46.511493,-84.295419,Sault Sainte Marie,P,35,Urban
P6A4B7,P6A,46.505394,-84.293784,Sault Sainte Marie,P,35,Urban
P6A4B8,P6A,46.505416,-84.293784,Sault Sainte Marie,P,35,Urban
P6A4B9,P6A,46.506701,-84.293784,Sault Sainte Marie,P,35,Urban
P6A4C1,P6A,46.507053,-84.292007,Sault Ste Marie,P,35,Urban
P6A4C2,P6A,46.506696,-84.292222,Sault Sainte Marie,P,35,Urban
P6A4C3,P6A,46.507941,-84.292228,Sault Sainte Marie,P,35,Urban
P6A4C4,P6A,46.509601,-84.293865,Sault Sainte Marie,P,35,Urban
P6A4C5,P6A,46.50982316,-84.29378861,Sault Ste Marie,P,35,Urban
P6A4C6,P6A,46.51056,-84.293951,Sault Sainte Marie,P,35,Urban
P6A4C7,P6A,46.501819,-84.293347,Sault Sainte Marie,P,35,Urban
P6A4C8,P6A,46.50253,-84.2932415,Sault Sainte Marie,P,35,Urban
P6A4C9,P6A,46.50339629,-84.29194851,Sault Ste Marie,P,35,Urban
P6A4E1,P6A,46.511314,-84.291115,Sault Ste Marie,P,35,Urban
P6A4E2,P6A,46.510066,-84.291343,Sault Ste Marie,P,35,Urban
P6A4E3,P6A,46.512876,-84.291295,Sault Ste Marie,P,35,Urban
P6A4E4,P6A,46.51299,-84.291183,Sault Ste Marie,P,35,Urban
P6A4E5,P6A,46.500829,-84.29039,Sault Sainte Marie,P,35,Urban
P6A4E6,P6A,46.50084,-84.29039,Sault Sainte Marie,P,35,Urban
P6A4E7,P6A,46.503552,-84.290389,Sault Sainte Marie,P,35,Urban
P6A4E8,P6A,46.505417,-84.290382,Sault Sainte Marie,P,35,Urban
P6A4E9,P6A,46.5065585,-84.290382,Sault Sainte Marie,P,35,Urban
P6A4G1,P6A,46.507966,-84.290382,Sault Sainte Marie,P,35,Urban
